Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-22.1689,-69.4219,-4,1163
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2006,4,29,14,0,792.0,1001.6,50.6,27.6,27.6,20.4,884.9,1.9,342.2,0
2006,4,29,15,0,656.5,969.5,48.1,28.9,28.9,19.0,884.3,2.0,330.8,0
2006,4,29,16,0,465.5,905.9,43.8,29.7,29.7,19.1,883.8,2.3,325.0,0
2006,4,29,17,0,238.3,762.9,35.7,29.3,29.3,20.7,883.4,2.8,323.0,0
2006,4,29,18,0,21.6,247.4,11.5,26.9,26.9,25.9,883.9,2.4,343.4,0
2006,4,29,19,0,0.0,0.0,0.0,24.5,24.5,27.9,884.6,1.8,29.0,0
2006,4,29,20,0,0.0,0.0,0.0,22.2,22.2,33.2,885.3,3.7,93.2,0
2006,4,29,21,0,0.0,0.0,0.0,19.9,19.9,42.3,885.7,4.3,105.5,0
2006,4,29,22,0,0.0,0.0,0.0,18.1,18.1,53.8,886.0,3.8,126.5,0
2006,4,29,23,0,0.0,0.0,0.0,16.8,16.8,66.9,886.2,3.0,196.6,0
2006,4,30,0,0,0.0,0.0,0.0,15.8,15.8,68.5,885.6,2.1,24.6,0
2006,4,30,1,0,0.0,0.0,0.0,14.9,14.9,67.2,885.8,2.3,21.9,0
2006,4,30,2,0,0.0,0.0,0.0,14.1,14.1,66.7,885.9,2.5,17.6,0
2006,4,30,3,0,0.0,0.0,0.0,13.1,13.1,68.4,886.0,2.4,23.9,0
2006,4,30,4,0,0.0,0.0,0.0,12.2,12.2,70.7,886.1,2.1,38.1,0
2006,4,30,5,0,0.0,0.0,0.0,11.4,11.4,73.7,886.2,1.8,102.6,0
2006,4,30,6,0,0.0,0.0,0.0,10.3,10.3,75.7,885.2,1.9,197.0,0
2006,4,30,7,0,0.4,0.0,0.4,11.0,11.0,66.8,885.4,1.8,201.1,0
2006,4,30,8,0,193.6,699.6,33.8,12.7,12.7,56.7,885.5,2.4,206.6,0
2006,4,30,9,0,419.3,868.5,43.3,15.5,15.5,47.7,885.3,2.8,217.2,0
2006,4,30,10,0,613.6,939.6,48.3,19.2,19.2,39.2,885.0,3.2,232.5,0
2006,4,30,11,0,755.3,974.3,51.2,23.4,23.4,31.9,884.7,3.5,252.0,0
2006,4,30,12,0,831.9,989.0,52.7,25.4,25.4,27.4,886.4,2.1,258.8,0
2006,4,30,13,0,837.2,989.7,52.7,27.4,27.4,25.5,885.8,1.9,272.9,0
2006,4,30,14,0,770.8,976.1,51.5,28.9,28.9,25.0,885.2,2.0,299.5,0
2006,4,30,15,0,638.0,943.7,48.8,30.2,30.2,23.2,884.6,2.1,303.6,0
2006,4,30,16,0,450.7,878.8,44.2,31.0,31.0,22.9,884.1,2.4,311.1,0
2006,4,30,17,0,228.4,732.9,35.9,30.4,30.4,24.1,883.7,2.9,318.8,0
2006,4,30,18,0,18.9,210.9,10.8,27.4,27.4,30.5,883.3,4.9,352.1,0
2006,4,30,19,0,0.0,0.0,0.0,24.8,24.8,32.3,883.8,3.1,19.6,0
2006,4,30,20,0,0.0,0.0,0.0,22.3,22.3,37.3,884.3,3.1,57.3,0
2006,4,30,21,0,0.0,0.0,0.0,19.9,19.9,45.5,884.6,3.4,56.3,0
2006,4,30,22,0,0.0,0.0,0.0,17.8,17.8,56.0,884.8,2.5,43.8,0
2006,4,30,23,0,0.0,0.0,0.0,16.3,16.3,68.2,884.8,1.3,9.9,0
2011,5,1,0,0,0.0,0.0,0.0,13.3,13.3,78.7,886.8,1.1,13.3,0
2011,5,1,1,0,0.0,0.0,0.0,12.4,12.4,78.7,886.7,1.2,13.6,0
2011,5,1,2,0,0.0,0.0,0.0,11.3,11.3,79.6,886.7,1.3,12.2,0
2011,5,1,3,0,0.0,0.0,0.0,10.5,10.5,81.3,886.8,1.2,359.8,0
2011,5,1,4,0,0.0,0.0,0.0,9.7,9.7,83.7,886.8,1.2,302.7,0
2011,5,1,5,0,0.0,0.0,0.0,9.0,9.0,86.6,886.9,1.1,238.3,0
2011,5,1,6,0,0.0,0.0,0.0,7.0,7.0,100.0,886.7,1.7,36.1,0
2011,5,1,7,0,0.0,0.0,0.0,7.9,7.9,90.4,886.8,0.6,86.3,0
2011,5,1,8,0,202.5,758.3,30.5,9.8,9.8,77.5,886.8,0.6,190.3,0
2011,5,1,9,0,433.6,917.5,37.9,12.7,12.7,63.9,886.4,1.4,244.2,0
2011,5,1,10,0,631.4,984.0,41.4,16.4,16.4,50.8,886.0,2.0,295.7,0
2011,5,1,11,0,775.4,1016.4,43.2,20.6,20.6,38.9,885.6,2.5,314.3,0
2011,5,1,12,0,853.3,1030.5,43.9,23.1,23.1,33.7,885.7,3.8,308.4,0
2011,5,1,13,0,858.5,1030.8,44.0,25.3,25.3,29.4,884.9,3.6,319.8,0
2011,5,1,14,0,790.8,1018.0,43.2,27.2,27.2,26.5,884.2,3.7,334.9,0
2011,5,1,15,0,655.9,988.3,41.5,28.1,28.1,24.9,884.1,4.3,340.3,0
2011,5,1,16,0,465.4,928.3,38.3,28.5,28.5,24.8,884.2,5.1,344.8,0
2011,5,1,17,0,238.1,792.2,31.9,27.8,27.8,26.2,884.4,6.1,348.3,0
2011,5,1,18,0,19.4,261.9,9.9,25.8,25.8,29.6,882.8,5.1,344.4,0
2011,5,1,19,0,0.0,0.0,0.0,23.3,23.3,31.9,883.2,4.0,6.1,0
2011,5,1,20,0,0.0,0.0,0.0,21.0,21.0,37.5,883.5,3.9,24.3,0
2011,5,1,21,0,0.0,0.0,0.0,18.9,18.9,45.8,884.1,3.5,29.4,0
2011,5,1,22,0,0.0,0.0,0.0,17.2,17.2,56.4,884.6,2.4,21.2,0
2011,5,1,23,0,0.0,0.0,0.0,16.0,16.0,68.8,885.0,1.0,348.9,0
2011,5,2,0,0,0.0,0.0,0.0,14.4,14.4,67.4,884.7,1.4,30.8,0
2011,5,2,1,0,0.0,0.0,0.0,13.8,13.8,66.9,885.0,1.6,30.6,0
2011,5,2,2,0,0.0,0.0,0.0,13.1,13.1,67.3,885.2,1.7,30.5,0
2011,5,2,3,0,0.0,0.0,0.0,12.4,12.4,68.2,885.4,1.8,32.6,0
2011,5,2,4,0,0.0,0.0,0.0,11.8,11.8,69.9,885.6,1.7,35.8,0
2011,5,2,5,0,0.0,0.0,0.0,11.3,11.3,72.1,885.7,1.6,42.1,0
2011,5,2,6,0,0.0,0.0,0.0,9.2,9.2,84.6,885.2,2.2,47.5,0
2011,5,2,7,0,0.0,0.0,0.0,9.9,9.9,74.3,885.4,1.0,55.7,0
2011,5,2,8,0,196.5,739.4,30.3,11.7,11.7,62.8,885.4,0.4,47.1,0
2011,5,2,9,0,423.9,900.0,37.8,14.7,14.7,50.5,885.2,1.2,331.0,0
2011,5,2,10,0,618.9,967.1,41.6,18.6,18.6,38.6,884.9,1.9,319.5,0
2011,5,2,11,0,760.9,999.7,43.6,23.0,23.0,27.9,884.6,2.4,319.9,0
2011,5,2,12,0,837.5,1013.6,44.6,25.1,25.1,30.1,884.9,2.8,291.8,0
2011,5,2,13,0,843.2,1014.8,44.6,27.2,27.2,27.6,884.2,2.5,299.8,0
2011,5,2,14,0,776.6,1002.4,43.8,28.8,28.8,26.5,883.7,2.5,317.2,0
2011,5,2,15,0,643.7,972.9,41.9,29.8,29.8,24.9,883.8,3.0,324.1,0
2011,5,2,16,0,455.5,912.4,38.5,30.2,30.2,24.8,884.0,3.8,330.5,0
2011,5,2,17,0,231.3,774.3,31.9,29.4,29.4,26.2,884.3,4.6,335.4,0
2011,5,2,18,0,17.2,234.6,9.3,26.9,26.9,27.9,882.5,5.7,352.6,0
2011,5,2,19,0,0.0,0.0,0.0,24.3,24.3,29.9,883.2,4.9,10.5,0
2011,5,2,20,0,0.0,0.0,0.0,21.8,21.8,35.3,883.7,5.0,21.7,0
2011,5,2,21,0,0.0,0.0,0.0,19.4,19.4,44.0,884.4,4.5,24.7,0
2011,5,2,22,0,0.0,0.0,0.0,17.4,17.4,55.0,884.9,3.6,19.8,0
2011,5,2,23,0,0.0,0.0,0.0,15.8,15.8,67.7,885.2,2.6,3.6,0
2011,5,3,0,0,0.0,0.0,0.0,14.1,14.1,69.3,884.3,2.1,32.6,0
2011,5,3,1,0,0.0,0.0,0.0,13.0,13.0,69.8,884.6,2.0,31.9,0
2011,5,3,2,0,0.0,0.0,0.0,11.9,11.9,71.0,885.0,2.0,31.2,0
2011,5,3,3,0,0.0,0.0,0.0,10.9,10.9,69.4,885.0,2.1,30.3,0
2011,5,3,4,0,0.0,0.0,0.0,9.9,9.9,68.4,884.9,2.1,29.2,0
2011,5,3,5,0,0.0,0.0,0.0,9.0,9.0,68.0,884.9,2.1,27.5,0
2011,5,3,6,0,0.0,0.0,0.0,8.4,8.4,76.3,885.7,2.4,35.3,0
2011,5,3,7,0,0.0,0.0,0.0,9.3,9.3,64.3,885.6,1.7,32.2,0
2011,5,3,8,0,194.7,739.7,29.8,11.2,11.2,51.2,885.4,1.6,22.3,0
2011,5,3,9,0,421.7,901.7,37.1,14.2,14.2,38.2,885.3,1.7,2.0,0
2011,5,3,10,0,616.7,969.1,40.6,18.1,18.1,25.6,885.0,2.1,332.5,0
2011,5,3,11,0,758.8,1002.5,42.5,22.4,22.4,14.2,884.7,2.5,314.4,0
2011,5,3,12,0,835.8,1017.0,43.3,24.3,24.3,22.0,886.1,3.1,333.9,0
2011,5,3,13,0,841.5,1018.3,43.4,26.7,26.7,18.0,885.4,2.9,338.9,0
2011,5,3,14,0,775.1,1006.1,42.7,28.7,28.7,15.5,884.9,3.0,346.4,0
2011,5,3,15,0,642.2,976.9,41.0,29.7,29.7,14.8,884.5,3.6,346.0,0
2011,5,3,16,0,454.0,916.8,37.8,29.6,29.6,15.8,884.1,4.4,346.6,0
2011,5,3,17,0,229.7,778.4,31.4,29.0,29.0,18.2,883.9,5.4,347.4,0
2011,5,3,18,0,15.9,231.1,8.7,26.6,26.6,23.7,882.0,3.9,354.9,0
2011,5,3,19,0,0.0,0.0,0.0,24.2,24.2,25.6,882.5,3.0,20.7,0
2011,5,3,20,0,0.0,0.0,0.0,22.0,22.0,30.7,883.0,3.4,39.2,0
2011,5,3,21,0,0.0,0.0,0.0,19.9,19.9,40.1,883.5,3.6,42.4,0
2011,5,3,22,0,0.0,0.0,0.0,18.1,18.1,51.9,883.9,2.7,35.4,0
2011,5,3,23,0,0.0,0.0,0.0,16.8,16.8,65.3,884.1,1.4,11.3,0
2011,5,4,0,0,0.0,0.0,0.0,15.2,15.2,69.6,883.8,1.7,15.0,0
2011,5,4,1,0,0.0,0.0,0.0,14.5,14.5,68.0,883.9,1.8,15.1,0
2011,5,4,2,0,0.0,0.0,0.0,13.7,13.7,67.2,884.1,1.9,14.3,0
2011,5,4,3,0,0.0,0.0,0.0,13.1,13.1,67.8,884.4,2.0,12.8,0
2011,5,4,4,0,0.0,0.0,0.0,12.5,12.5,69.1,884.8,2.0,9.2,0
2011,5,4,5,0,0.0,0.0,0.0,12.0,12.0,71.0,885.1,1.9,0.2,0
2011,5,4,6,0,0.0,0.0,0.0,11.3,11.3,70.5,886.3,2.3,38.1,0
2011,5,4,7,0,0.0,0.0,0.0,12.0,12.0,58.4,886.6,1.4,42.3,0
2011,5,4,8,0,194.1,742.3,30.2,13.7,13.7,45.2,886.7,1.2,17.2,0
2011,5,4,9,0,422.2,905.7,37.8,16.6,16.6,34.9,886.6,1.6,295.4,0
2011,5,4,10,0,618.0,974.1,41.6,20.3,20.3,25.1,886.4,2.2,291.5,0
2011,5,4,11,0,760.8,1007.5,43.7,24.5,24.5,16.6,886.2,2.6,295.9,0
2011,5,4,12,0,838.2,1022.3,44.7,26.6,26.6,21.5,887.5,3.1,314.3,0
2011,5,4,13,0,843.0,1022.5,44.9,28.7,28.7,18.8,886.9,3.0,321.4,0
2011,5,4,14,0,775.7,1009.4,44.2,30.4,30.4,17.5,886.5,3.1,332.3,0
2011,5,4,15,0,641.6,978.4,42.4,31.5,31.5,16.7,885.7,3.2,331.8,0
2011,5,4,16,0,452.3,916.0,39.0,32.1,32.1,17.4,884.9,3.5,333.4,0
2011,5,4,17,0,227.2,773.7,32.2,31.3,31.3,19.7,884.3,4.0,335.7,0
2011,5,4,18,0,14.4,213.9,8.3,28.2,28.2,24.3,883.1,8.0,358.5,0
2011,5,4,19,0,0.0,0.0,0.0,25.4,25.4,26.6,883.4,6.8,11.1,0
2011,5,4,20,0,0.0,0.0,0.0,22.8,22.8,32.2,883.6,6.3,20.2,0
2011,5,4,21,0,0.0,0.0,0.0,20.3,20.3,41.2,884.2,6.1,22.1,0
2011,5,4,22,0,0.0,0.0,0.0,18.2,18.2,52.4,884.7,5.5,18.3,0
2011,5,4,23,0,0.0,0.0,0.0,16.6,16.6,65.3,885.0,5.2,7.7,0
2011,5,5,0,0,0.0,0.0,0.0,15.7,15.7,62.4,885.1,3.2,30.7,0
2011,5,5,1,0,0.0,0.0,0.0,14.6,14.6,60.2,885.5,3.3,30.4,0
2011,5,5,2,0,0.0,0.0,0.0,13.4,13.4,58.9,885.8,3.5,30.1,0
2011,5,5,3,0,0.0,0.0,0.0,12.2,12.2,59.8,885.9,3.4,29.6,0
2011,5,5,4,0,0.0,0.0,0.0,11.0,11.0,61.4,885.9,3.2,29.1,0
2011,5,5,5,0,0.0,0.0,0.0,9.8,9.8,63.5,885.9,3.0,28.4,0
2011,5,5,6,0,0.0,0.0,0.0,8.9,8.9,75.5,887.0,2.0,23.0,0
2011,5,5,7,0,0.0,0.0,0.0,9.4,9.4,64.5,886.9,1.4,20.8,0
2011,5,5,8,0,188.3,717.4,31.2,10.9,10.9,52.4,886.7,1.5,12.3,0
2011,5,5,9,0,413.5,885.9,39.6,13.9,13.9,41.8,886.4,1.9,350.4,0
2011,5,5,10,0,607.0,955.6,44.0,17.6,17.6,31.7,886.0,2.4,327.4,0
2011,5,5,11,0,747.9,989.3,46.5,21.9,21.9,22.8,885.6,2.7,315.0,0
2011,5,5,12,0,823.8,1003.9,47.7,22.9,22.9,26.2,886.1,3.0,336.1,0
2011,5,5,13,0,828.7,1004.4,47.8,25.3,25.3,22.7,885.6,3.2,340.5,0
2011,5,5,14,0,762.0,991.3,46.8,27.2,27.2,20.7,885.1,3.8,345.6,0
2011,5,5,15,0,629.2,959.3,44.6,28.5,28.5,19.3,884.5,4.0,343.1,0
2011,5,5,16,0,441.9,895.2,40.7,29.3,29.3,19.4,884.0,4.4,341.9,0
2011,5,5,17,0,219.7,747.7,33.2,28.9,28.9,21.1,883.6,4.9,341.7,0
2011,5,5,18,0,12.5,180.2,7.7,26.0,26.0,25.5,882.2,5.4,351.3,0
2011,5,5,19,0,0.0,0.0,0.0,23.5,23.5,27.2,882.9,3.4,16.1,0
2011,5,5,20,0,0.0,0.0,0.0,21.2,21.2,32.2,883.5,3.0,41.7,0
2011,5,5,21,0,0.0,0.0,0.0,19.3,19.3,41.4,884.3,3.1,46.9,0
2011,5,5,22,0,0.0,0.0,0.0,17.7,17.7,53.0,885.0,2.3,40.2,0
2011,5,5,23,0,0.0,0.0,0.0,16.7,16.7,66.2,885.5,1.6,9.1,0
2011,5,6,0,0,0.0,0.0,0.0,16.1,16.1,67.9,886.6,1.3,15.4,0
2011,5,6,1,0,0.0,0.0,0.0,15.4,15.4,66.3,887.3,1.4,16.5,0
2011,5,6,2,0,0.0,0.0,0.0,14.6,14.6,65.7,887.9,1.4,17.0,0
2011,5,6,3,0,0.0,0.0,0.0,14.0,14.0,65.5,887.9,1.6,18.6,0
2011,5,6,4,0,0.0,0.0,0.0,13.3,13.3,66.1,887.9,1.7,20.3,0
2011,5,6,5,0,0.0,0.0,0.0,12.7,12.7,67.2,887.9,1.8,22.7,0
2011,5,6,6,0,0.0,0.0,0.0,12.3,12.3,71.1,887.1,1.7,191.7,0
2011,5,6,7,0,0.0,0.0,0.0,12.9,12.9,60.2,887.1,0.6,193.4,0
2011,5,6,8,0,183.8,702.6,31.3,14.5,14.5,48.1,887.0,0.5,198.3,0
2011,5,6,9,0,406.8,873.9,39.9,17.4,17.4,34.9,886.6,1.5,209.9,0
2011,5,6,10,0,598.8,945.5,44.3,21.1,21.1,22.3,886.2,2.2,223.4,0
2011,5,6,11,0,738.7,980.2,46.7,25.4,25.4,10.9,885.7,2.8,238.3,0
2011,5,6,12,0,814.2,995.2,47.8,28.2,28.2,13.5,886.2,2.8,243.5,0
2011,5,6,13,0,818.9,995.5,48.1,30.5,30.5,9.6,885.5,2.7,244.4,0
2011,5,6,14,0,752.6,981.6,47.3,32.4,32.4,7.0,884.9,2.4,256.3,0
2011,5,6,15,0,620.5,949.0,45.2,33.4,33.4,6.6,884.4,2.2,275.3,0
2011,5,6,16,0,434.6,883.1,41.2,33.8,33.8,7.9,884.0,2.2,301.6,0
2011,5,6,17,0,214.3,732.5,33.5,32.8,32.8,10.6,883.7,2.4,322.5,0
2011,5,6,18,0,10.9,155.8,7.1,28.3,28.3,26.1,884.0,4.4,354.1,0
2011,5,6,19,0,0.0,0.0,0.0,25.5,25.5,28.7,884.5,3.8,21.8,0
2011,5,6,20,0,0.0,0.0,0.0,22.9,22.9,34.6,884.9,4.2,40.9,0
2011,5,6,21,0,0.0,0.0,0.0,20.3,20.3,44.4,885.6,4.2,44.5,0
2011,5,6,22,0,0.0,0.0,0.0,18.1,18.1,56.6,886.3,3.3,38.6,0
2011,5,6,23,0,0.0,0.0,0.0,16.4,16.4,70.4,886.8,2.0,15.1,0
2011,5,7,0,0,0.0,0.0,0.0,15.0,15.0,65.3,887.6,0.8,29.1,0
2011,5,7,1,0,0.0,0.0,0.0,13.8,13.8,64.8,888.0,1.0,30.0,0
2011,5,7,2,0,0.0,0.0,0.0,12.6,12.6,65.2,888.5,1.3,31.3,0
2011,5,7,3,0,0.0,0.0,0.0,11.7,11.7,65.5,888.7,1.4,27.6,0
2011,5,7,4,0,0.0,0.0,0.0,10.8,10.8,66.4,888.9,1.4,23.3,0
2011,5,7,5,0,0.0,0.0,0.0,10.0,10.0,67.9,889.1,1.3,17.3,0
2011,5,7,6,0,0.0,0.0,0.0,10.6,10.6,70.8,887.6,1.4,135.3,0
2011,5,7,7,0,0.0,0.0,0.0,11.3,11.3,61.3,887.9,0.5,146.6,0
2011,5,7,8,0,178.1,676.2,32.8,13.0,13.0,50.5,888.1,0.8,162.1,0
2011,5,7,9,0,398.8,853.5,42.6,15.8,15.8,38.7,887.9,1.7,215.3,0
2011,5,7,10,0,589.5,927.7,47.7,19.3,19.3,27.3,887.6,2.5,240.4,0
2011,5,7,11,0,728.5,963.7,50.8,23.4,23.4,17.2,887.2,3.1,256.6,0
2011,5,7,12,0,803.7,979.3,52.4,25.3,25.3,21.7,887.0,3.3,209.3,0
2011,5,7,13,0,809.0,980.9,52.4,27.4,27.4,18.2,886.3,3.5,202.5,0
2011,5,7,14,0,743.5,967.8,51.1,29.1,29.1,16.2,885.7,3.4,198.4,0
2011,5,7,15,0,612.5,935.2,48.3,30.3,30.3,14.9,885.4,3.1,200.9,0
2011,5,7,16,0,427.9,868.5,43.5,30.9,30.9,15.2,885.3,2.6,206.3,0
2011,5,7,17,0,209.3,713.8,34.8,30.5,30.5,17.0,885.2,1.9,217.4,0
2011,5,7,18,0,9.5,127.3,6.7,26.0,26.0,31.7,885.9,3.4,349.9,0
2011,5,7,19,0,0.0,0.0,0.0,23.5,23.5,33.7,886.4,2.6,21.8,0
2011,5,7,20,0,0.0,0.0,0.0,21.2,21.2,38.9,886.8,3.3,44.9,0
2011,5,7,21,0,0.0,0.0,0.0,19.1,19.1,47.3,887.0,3.5,47.8,0
2011,5,7,22,0,0.0,0.0,0.0,17.5,17.5,58.0,887.1,2.8,40.1,0
2011,5,7,23,0,0.0,0.0,0.0,16.3,16.3,70.4,887.0,1.9,16.0,0
2011,5,8,0,0,0.0,0.0,0.0,16.1,16.1,68.3,887.4,1.6,16.0,0
2011,5,8,1,0,0.0,0.0,0.0,15.3,15.3,66.8,887.5,1.7,15.6,0
2011,5,8,2,0,0.0,0.0,0.0,14.4,14.4,66.2,887.5,1.8,14.7,0
2011,5,8,3,0,0.0,0.0,0.0,13.6,13.6,67.2,887.3,2.0,14.7,0
2011,5,8,4,0,0.0,0.0,0.0,12.7,12.7,68.9,887.1,2.1,14.1,0
2011,5,8,5,0,0.0,0.0,0.0,12.0,12.0,71.2,886.9,2.2,12.9,0
2011,5,8,6,0,0.0,0.0,0.0,11.7,11.7,80.0,888.3,1.6,100.9,0
2011,5,8,7,0,0.0,0.0,0.0,12.3,12.3,70.4,888.4,0.6,130.9,0
2011,5,8,8,0,179.1,689.9,32.1,13.8,13.8,59.7,888.4,0.6,157.2,0
2011,5,8,9,0,401.8,868.2,41.4,16.6,16.6,48.4,887.9,1.4,215.0,0
2011,5,8,10,0,594.1,942.7,46.0,20.1,20.1,37.5,887.4,2.2,241.4,0
2011,5,8,11,0,734.7,979.5,48.6,24.2,24.2,28.0,886.8,2.7,257.2,0
2011,5,8,12,0,810.9,996.0,49.8,25.4,25.4,27.7,887.8,1.6,198.7,0
2011,5,8,13,0,815.0,996.1,49.8,27.7,27.7,24.0,887.2,1.5,198.7,0
2011,5,8,14,0,748.0,981.7,48.6,29.6,29.6,21.6,886.7,1.2,206.5,0
2011,5,8,15,0,615.6,948.3,46.2,31.0,31.0,19.7,886.3,1.3,223.8,0
2011,5,8,16,0,429.5,881.2,41.8,31.8,31.8,19.4,885.9,1.4,248.0,0
2011,5,8,17,0,209.4,726.7,33.6,31.3,31.3,20.6,885.7,1.5,275.0,0
2011,5,8,18,0,8.4,118.6,6.1,27.3,27.3,30.0,885.7,1.3,298.9,0
2011,5,8,19,0,0.0,0.0,0.0,24.7,24.7,32.2,886.3,2.0,159.0,0
2011,5,8,20,0,0.0,0.0,0.0,22.3,22.3,37.7,886.8,4.4,155.3,0
2011,5,8,21,0,0.0,0.0,0.0,19.9,19.9,45.7,886.9,5.1,156.3,0
2011,5,8,22,0,0.0,0.0,0.0,17.9,17.9,56.2,886.9,4.9,167.6,0
2011,5,8,23,0,0.0,0.0,0.0,16.4,16.4,68.2,886.7,4.4,189.1,0
2011,5,9,0,0,0.0,0.0,0.0,15.5,15.5,68.1,885.6,1.1,26.9,0
2011,5,9,1,0,0.0,0.0,0.0,14.4,14.4,66.1,885.2,1.4,29.4,0
2011,5,9,2,0,0.0,0.0,0.0,13.3,13.3,65.0,884.8,1.6,32.3,0
2011,5,9,3,0,0.0,0.0,0.0,12.4,12.4,66.1,884.9,1.8,32.9,0
2011,5,9,4,0,0.0,0.0,0.0,11.5,11.5,67.9,884.9,1.8,34.3,0
2011,5,9,5,0,0.0,0.0,0.0,10.7,10.7,70.2,884.9,1.7,38.0,0
2011,5,9,6,0,0.0,0.0,0.0,10.0,10.0,67.6,884.1,2.0,177.3,0
2011,5,9,7,0,0.0,0.0,0.0,10.8,10.8,56.8,884.3,0.8,186.4,0
2011,5,9,8,0,173.7,674.6,31.3,12.7,12.7,44.9,884.4,0.3,197.8,0
2011,5,9,9,0,391.9,851.9,40.3,15.4,15.4,34.4,884.1,1.3,210.1,0
2011,5,9,10,0,580.2,925.0,44.8,18.9,18.9,24.3,883.7,2.1,221.5,0
2011,5,9,11,0,717.4,960.5,47.3,23.0,23.0,15.5,883.3,2.7,232.6,0
2011,5,9,12,0,791.0,975.6,48.4,26.1,26.1,18.5,885.2,2.8,219.0,0
2011,5,9,13,0,496.5,231.9,319.1,28.2,28.2,15.4,885.0,2.5,223.4,0
2011,5,9,14,0,730.4,962.5,47.6,29.8,29.8,13.7,884.9,2.1,239.0,0
2011,5,9,15,0,600.7,929.3,45.3,30.7,30.7,13.3,884.2,1.9,259.2,0
2011,5,9,16,0,418.1,862.0,41.2,31.1,31.1,14.5,883.6,1.9,290.9,0
2011,5,9,17,0,202.3,706.2,33.1,30.4,30.4,17.2,883.1,2.3,316.9,0
2011,5,9,18,0,7.0,84.3,5.5,26.1,26.1,26.6,882.3,2.2,355.2,0
2011,5,9,19,0,0.0,0.0,0.0,23.6,23.6,28.7,882.6,2.0,56.1,0
2011,5,9,20,0,0.0,0.0,0.0,21.3,21.3,34.1,882.8,3.9,99.6,0
2011,5,9,21,0,0.0,0.0,0.0,19.0,19.0,43.0,883.3,4.1,100.5,0
2011,5,9,22,0,0.0,0.0,0.0,17.1,17.1,54.3,883.6,3.2,103.1,0
2011,5,9,23,0,0.0,0.0,0.0,15.7,15.7,67.2,883.7,1.6,122.4,0
2011,5,10,0,0,0.0,0.0,0.0,14.4,14.4,72.0,885.1,1.1,20.6,0
2011,5,10,1,0,0.0,0.0,0.0,13.4,13.4,72.1,885.4,1.1,15.6,0
2011,5,10,2,0,0.0,0.0,0.0,12.4,12.4,73.1,885.6,1.1,6.2,0
2011,5,10,3,0,0.0,0.0,0.0,11.5,11.5,72.4,885.4,1.2,1.6,0
2011,5,10,4,0,0.0,0.0,0.0,10.6,10.6,72.3,885.2,1.1,353.0,0
2011,5,10,5,0,0.0,0.0,0.0,9.8,9.8,72.8,885.0,1.0,336.6,0
2011,5,10,6,0,0.0,0.0,0.0,10.2,10.2,75.9,885.4,2.0,151.8,0
2011,5,10,7,0,0.0,0.0,0.0,10.9,10.9,65.9,885.5,1.0,167.2,0
2011,5,10,8,0,170.2,661.4,31.9,12.5,12.5,54.8,885.5,0.8,181.4,0
2011,5,10,9,0,387.6,843.3,41.4,15.4,15.4,42.7,885.6,1.7,200.2,0
2011,5,10,10,0,575.7,918.8,46.3,19.1,19.1,31.1,885.7,2.6,214.0,0
2011,5,10,11,0,429.3,193.6,294.8,23.3,23.3,20.7,885.8,3.2,225.6,0
2011,5,10,12,0,453.7,198.4,303.2,25.3,25.3,23.5,889.0,2.5,212.5,0
2011,5,10,13,0,357.3,127.4,260.2,27.6,27.6,19.7,888.6,2.8,210.2,0
2011,5,10,14,0,315.0,105.8,240.3,29.5,29.5,17.3,888.4,2.8,211.5,0
2011,5,10,15,0,237.5,65.0,198.9,30.6,30.6,16.4,887.8,2.3,222.3,0
2011,5,10,16,0,416.0,860.3,42.0,31.1,31.1,17.2,887.2,1.8,246.8,0
2011,5,10,17,0,200.4,703.1,33.5,30.4,30.4,19.4,886.8,1.7,288.7,0
2011,5,10,18,0,4.9,0.0,4.9,26.3,26.3,32.3,884.8,3.2,338.7,0
2011,5,10,19,0,0.0,0.0,0.0,23.8,23.8,34.2,885.1,2.4,26.5,0
2011,5,10,20,0,0.0,0.0,0.0,21.4,21.4,39.4,885.4,3.3,52.0,0
2011,5,10,21,0,0.0,0.0,0.0,19.4,19.4,48.3,885.6,3.7,48.3,0
2011,5,10,22,0,0.0,0.0,0.0,17.7,17.7,59.5,885.6,3.4,36.0,0
2011,5,10,23,0,0.0,0.0,0.0,16.6,16.6,72.4,885.5,3.2,13.6,0
2011,5,11,0,0,0.0,0.0,0.0,15.9,15.9,65.7,886.3,1.2,26.5,0
2011,5,11,1,0,0.0,0.0,0.0,15.1,15.1,63.4,886.3,1.6,26.7,0
2011,5,11,2,0,0.0,0.0,0.0,14.2,14.2,62.1,886.3,1.9,26.8,0
2011,5,11,3,0,0.0,0.0,0.0,13.5,13.5,62.6,886.0,1.9,25.7,0
2011,5,11,4,0,0.0,0.0,0.0,12.8,12.8,63.8,885.7,1.8,24.2,0
2011,5,11,5,0,0.0,0.0,0.0,12.2,12.2,65.5,885.4,1.6,21.9,0
2011,5,11,6,0,0.0,0.0,0.0,13.1,13.1,66.4,885.4,1.8,152.9,0
2011,5,11,7,0,0.0,0.0,0.0,13.9,13.9,52.4,885.0,0.8,183.9,0
