Latitude: 43.688000
Longitude: 5.756000
Elevation: 287.000000
Month, Chosen year
1,2007
2,2007
3,2011
4,2008
5,2007
6,2012
7,2007
8,2014
9,2014
10,2008
11,2009
12,2014
Date&Time (UTC),Dry bulb temperature (deg. C),Relative Humidity (%), Global horizontal irradiance (W/m2) ,Direct (beam) normal Irradiance (W/m2),Diffuse horizontal irradiance (W/m2), Infrared radiation downwards (W/m2),  Windspeed (m/s), Wind direction (deg.),  Air pressure (Pa)
18/04/2008 01:00:00,5.93,82.76,0.00,-0.00,0.00,285.95,1.17,356,97498
18/04/2008 02:00:00,5.52,84.55,0.00,-0.00,0.00,287.35,1.32,336,97436
18/04/2008 03:00:00,6.07,83.22,0.00,-0.00,0.00,288.25,1.85,324,97382
18/04/2008 04:00:00,6.62,81.89,0.00,-0.00,0.00,289.15,2.37,312,97327
18/04/2008 05:00:00,7.18,80.56,12.00,0.00,12.00,290.05,2.90,299,97272
18/04/2008 06:00:00,8.62,77.47,165.00,311.22,92.00,292.80,3.57,300,97230
18/04/2008 07:00:00,10.07,74.37,204.00,53.29,182.00,295.55,4.25,301,97188
18/04/2008 08:00:00,11.51,71.28,208.00,5.25,205.00,298.30,4.92,302,97146
18/04/2008 09:00:00,11.96,71.17,455.00,142.73,355.00,305.52,5.36,303,97088
18/04/2008 10:00:00,12.41,71.06,460.00,82.22,395.00,312.73,5.79,305,97030
18/04/2008 11:00:00,12.85,70.95,726.00,432.08,365.00,319.95,6.22,306,96972
18/04/2008 12:00:00,12.75,66.50,576.00,175.41,430.00,327.18,6.23,305,96889
18/04/2008 13:00:00,12.64,62.05,377.00,29.44,354.00,334.42,6.25,304,96805
18/04/2008 14:00:00,12.53,57.60,148.00,0.00,148.00,341.65,6.26,303,96721
18/04/2008 15:00:00,11.30,69.63,126.00,0.00,126.00,342.43,5.73,314,96686
18/04/2008 16:00:00,10.08,81.67,52.00,0.00,52.00,343.22,5.20,326,96650
18/04/2008 17:00:00,8.85,93.70,40.00,0.00,40.00,344.00,4.66,338,96615
18/04/2008 18:00:00,8.71,95.22,0.00,0.00,0.00,335.40,3.84,0,96615
18/04/2008 19:00:00,8.57,96.74,0.00,-0.00,0.00,326.80,3.02,22,96615
18/04/2008 20:00:00,8.43,98.26,0.00,-0.00,0.00,318.20,2.19,45,96615
18/04/2008 21:00:00,8.36,98.06,0.00,-0.00,0.00,311.33,2.09,63,96596
18/04/2008 22:00:00,8.28,97.87,0.00,-0.00,0.00,304.47,1.99,82,96576
18/04/2008 23:00:00,8.20,97.67,0.00,-0.00,0.00,297.60,1.89,101,96557
19/04/2008 00:00:00,7.70,96.17,0.00,-0.00,0.00,294.60,1.69,101,96554
19/04/2008 01:00:00,7.19,94.67,0.00,-0.00,0.00,291.60,1.49,101,96550
19/04/2008 02:00:00,6.68,93.17,0.00,-0.00,0.00,288.60,1.28,101,96547
19/04/2008 03:00:00,6.80,93.40,0.00,-0.00,0.00,287.48,1.33,79,96570
19/04/2008 04:00:00,6.93,93.63,0.00,-0.00,0.00,286.37,1.37,58,96592
19/04/2008 05:00:00,7.06,93.86,3.00,0.00,3.00,285.25,1.42,36,96615
19/04/2008 06:00:00,9.01,87.82,95.00,25.08,89.00,297.02,2.44,16,96618
19/04/2008 07:00:00,10.96,81.77,240.00,107.85,195.00,308.78,3.46,355,96621
19/04/2008 08:00:00,12.91,75.73,272.00,32.99,253.00,320.55,4.48,334,96625
19/04/2008 09:00:00,12.43,78.85,506.00,218.60,352.00,332.28,5.34,332,96602
19/04/2008 10:00:00,11.94,81.97,280.00,2.52,278.00,344.02,6.19,330,96579
19/04/2008 11:00:00,11.45,85.09,112.00,0.00,112.00,355.75,7.05,328,96557
19/04/2008 12:00:00,11.18,88.30,145.00,0.00,145.00,351.80,7.36,331,96463
19/04/2008 13:00:00,10.90,91.52,244.00,0.00,244.00,347.85,7.66,335,96370
19/04/2008 14:00:00,10.62,94.73,70.00,0.00,70.00,343.90,7.97,338,96277
19/04/2008 15:00:00,10.73,96.12,104.00,0.00,104.00,341.42,7.54,354,96177
19/04/2008 16:00:00,10.85,97.51,32.00,0.00,32.00,338.93,7.12,9,96077
19/04/2008 17:00:00,10.96,98.90,22.00,0.00,22.00,336.45,6.69,24,95977
19/04/2008 18:00:00,10.72,97.08,0.00,0.00,0.00,327.05,6.80,33,96032
19/04/2008 19:00:00,10.49,95.27,0.00,-0.00,0.00,317.65,6.92,43,96087
19/04/2008 20:00:00,10.25,93.45,0.00,-0.00,0.00,308.25,7.03,53,96141
19/04/2008 21:00:00,9.63,92.82,0.00,-0.00,0.00,304.23,6.28,68,96225
19/04/2008 22:00:00,9.01,92.18,0.00,-0.00,0.00,300.22,5.52,84,96309
19/04/2008 23:00:00,8.38,91.55,0.00,-0.00,0.00,296.20,4.76,99,96393
20/04/2008 00:00:00,7.42,90.80,0.00,-0.00,0.00,295.05,4.20,114,96534
20/04/2008 01:00:00,6.45,90.06,0.00,-0.00,0.00,293.90,3.65,130,96676
20/04/2008 02:00:00,5.49,89.31,0.00,-0.00,0.00,292.75,3.09,145,96818
20/04/2008 03:00:00,5.70,89.03,0.00,-0.00,0.00,291.03,2.91,161,96847
20/04/2008 04:00:00,5.92,88.76,0.00,-0.00,0.00,289.32,2.72,176,96876
20/04/2008 05:00:00,6.14,88.48,18.00,0.00,18.00,287.60,2.54,192,96905
20/04/2008 06:00:00,8.61,78.87,200.00,528.90,71.00,287.70,1.93,237,96950
20/04/2008 07:00:00,11.08,69.25,385.00,635.65,117.00,287.80,1.32,282,96995
20/04/2008 08:00:00,13.54,59.64,389.00,177.58,286.00,287.90,0.72,327,97040
20/04/2008 09:00:00,14.37,55.03,675.00,632.52,227.00,289.72,1.86,341,97053
20/04/2008 10:00:00,15.20,50.41,631.00,308.39,385.00,291.53,3.00,356,97066
20/04/2008 11:00:00,16.02,45.80,682.00,331.29,403.00,293.35,4.14,11,97079
20/04/2008 12:00:00,15.81,47.54,619.00,231.33,425.00,292.40,4.15,9,97063
20/04/2008 13:00:00,15.60,49.28,750.00,614.70,266.00,291.45,4.16,8,97047
20/04/2008 14:00:00,15.39,51.02,656.00,627.30,222.00,290.50,4.17,7,97030
20/04/2008 15:00:00,14.17,57.84,509.00,580.02,185.00,290.13,3.80,5,97037
20/04/2008 16:00:00,12.96,64.67,371.00,703.32,92.00,289.77,3.44,4,97043
20/04/2008 17:00:00,11.74,71.49,180.00,575.63,55.00,289.40,3.08,2,97050
20/04/2008 18:00:00,10.79,78.73,0.00,0.00,0.00,290.08,2.86,1,97101
20/04/2008 19:00:00,9.85,85.96,0.00,-0.00,0.00,290.77,2.64,1,97153
20/04/2008 20:00:00,8.91,93.20,0.00,-0.00,0.00,291.45,2.43,360,97204
20/04/2008 21:00:00,9.00,94.62,0.00,-0.00,0.00,293.15,2.45,359,97192
20/04/2008 22:00:00,9.09,96.03,0.00,-0.00,0.00,294.85,2.47,359,97179
20/04/2008 23:00:00,9.18,97.45,0.00,-0.00,0.00,296.55,2.50,358,97166
21/04/2008 00:00:00,9.44,97.13,0.00,-0.00,0.00,298.48,2.91,350,97156
21/04/2008 01:00:00,9.69,96.80,0.00,-0.00,0.00,300.42,3.31,341,97146
21/04/2008 02:00:00,9.94,96.48,0.00,-0.00,0.00,302.35,3.72,333,97137
21/04/2008 03:00:00,10.15,96.14,0.00,-0.00,0.00,303.33,4.17,329,97137
21/04/2008 04:00:00,10.37,95.79,0.00,-0.00,0.00,304.32,4.62,324,97137
21/04/2008 05:00:00,10.59,95.45,19.00,0.00,19.00,305.30,5.06,320,97137
21/04/2008 06:00:00,11.41,92.69,189.00,402.46,89.00,307.12,5.56,318,97140
21/04/2008 07:00:00,12.24,89.94,270.00,162.00,201.00,308.93,6.06,317,97143
21/04/2008 08:00:00,13.06,87.18,427.00,253.42,279.00,310.75,6.55,315,97146
21/04/2008 09:00:00,13.16,86.10,585.00,369.38,322.00,319.07,7.07,318,97130
21/04/2008 10:00:00,13.26,85.02,559.00,185.98,410.00,327.38,7.58,321,97114
21/04/2008 11:00:00,13.36,83.94,486.00,75.70,422.00,335.70,8.10,324,97098
21/04/2008 12:00:00,12.83,87.46,101.00,0.00,101.00,342.63,7.94,319,97085
21/04/2008 13:00:00,12.30,90.97,93.00,0.00,93.00,349.57,7.79,315,97072
21/04/2008 14:00:00,11.77,94.49,68.00,0.00,68.00,356.50,7.64,311,97059
21/04/2008 15:00:00,11.36,94.78,67.00,0.00,67.00,351.15,7.26,310,97021
21/04/2008 16:00:00,10.94,95.08,51.00,0.00,51.00,345.80,6.88,308,96982
21/04/2008 17:00:00,10.53,95.37,28.00,0.00,28.00,340.45,6.50,306,96943
21/04/2008 18:00:00,10.25,95.53,0.00,0.00,0.00,343.55,6.46,310,96956
21/04/2008 19:00:00,9.98,95.68,0.00,-0.00,0.00,346.65,6.42,313,96969
21/04/2008 20:00:00,9.70,95.84,0.00,-0.00,0.00,349.75,6.39,316,96982
21/04/2008 21:00:00,9.73,96.28,0.00,-0.00,0.00,341.02,6.28,318,96931
21/04/2008 22:00:00,9.76,96.72,0.00,-0.00,0.00,332.28,6.17,320,96879
21/04/2008 23:00:00,9.79,97.16,0.00,-0.00,0.00,323.55,6.07,322,96827
22/04/2008 00:00:00,9.32,97.29,0.00,-0.00,0.00,319.43,5.05,337,96805
22/04/2008 01:00:00,8.85,97.41,0.00,-0.00,0.00,315.32,4.03,352,96782
22/04/2008 02:00:00,8.38,97.54,0.00,-0.00,0.00,311.20,3.01,6,96760
22/04/2008 03:00:00,8.38,97.88,0.00,-0.00,0.00,306.57,2.34,31,96741
22/04/2008 04:00:00,8.38,98.21,0.00,-0.00,0.00,301.93,1.68,55,96721
22/04/2008 05:00:00,8.39,98.55,21.00,0.00,21.00,297.30,1.02,79,96702
22/04/2008 06:00:00,9.56,96.45,103.00,27.67,96.00,296.60,1.19,86,96718
22/04/2008 07:00:00,10.73,94.35,89.00,0.00,89.00,295.90,1.35,94,96734
22/04/2008 08:00:00,11.90,92.25,369.00,134.36,290.00,295.20,1.52,101,96750
22/04/2008 09:00:00,12.64,88.18,522.00,233.35,355.00,294.77,2.19,96,96760
22/04/2008 10:00:00,13.37,84.10,707.00,458.64,338.00,294.33,2.87,90,96769
22/04/2008 11:00:00,14.10,80.03,767.00,502.03,341.00,293.90,3.54,84,96779
22/04/2008 12:00:00,14.35,74.10,629.00,239.14,427.00,294.38,4.25,83,96795
22/04/2008 13:00:00,14.60,68.16,607.00,273.56,390.00,294.87,4.95,83,96811
22/04/2008 14:00:00,14.85,62.23,646.00,576.21,244.00,295.35,5.66,82,96827
22/04/2008 15:00:00,13.83,65.64,183.00,1.77,182.00,294.40,5.35,84,96866
22/04/2008 16:00:00,12.81,69.06,142.00,7.45,139.00,293.45,5.05,86,96905
22/04/2008 17:00:00,11.79,72.47,41.00,0.00,41.00,292.50,4.74,88,96943
22/04/2008 18:00:00,10.89,77.02,0.00,0.00,0.00,293.82,4.45,95,96995
22/04/2008 19:00:00,10.00,81.56,0.00,-0.00,0.00,295.13,4.16,101,97047
22/04/2008 20:00:00,9.10,86.11,0.00,-0.00,0.00,296.45,3.86,107,97098
22/04/2008 21:00:00,8.97,87.71,0.00,-0.00,0.00,297.37,4.04,110,97082
22/04/2008 22:00:00,8.83,89.31,0.00,-0.00,0.00,298.28,4.21,112,97066
22/04/2008 23:00:00,8.69,90.91,0.00,-0.00,0.00,299.20,4.39,115,97050
23/04/2008 00:00:00,8.56,90.68,0.00,-0.00,0.00,298.52,4.85,116,97063
23/04/2008 01:00:00,8.42,90.44,0.00,-0.00,0.00,297.83,5.31,117,97076
23/04/2008 02:00:00,8.28,90.21,0.00,-0.00,0.00,297.15,5.77,118,97088
23/04/2008 03:00:00,8.53,89.28,0.00,-0.00,0.00,295.15,6.00,119,97108
23/04/2008 04:00:00,8.78,88.36,0.00,-0.00,0.00,293.15,6.23,121,97127
23/04/2008 05:00:00,9.03,87.43,22.00,0.00,22.00,291.15,6.47,122,97146
23/04/2008 06:00:00,10.54,79.77,222.00,617.75,63.00,289.95,7.19,121,97166
23/04/2008 07:00:00,12.06,72.12,417.00,746.05,93.00,288.75,7.90,121,97185
23/04/2008 08:00:00,13.57,64.46,598.00,814.44,116.00,287.55,8.62,121,97204
23/04/2008 09:00:00,14.15,60.77,736.00,809.19,154.00,287.93,8.82,118,97198
23/04/2008 10:00:00,14.72,57.09,710.00,459.23,339.00,288.32,9.02,115,97192
23/04/2008 11:00:00,15.29,53.40,785.00,537.77,327.00,288.70,9.21,113,97185
23/04/2008 12:00:00,15.60,52.18,886.00,836.43,177.00,289.05,9.09,112,97211
23/04/2008 13:00:00,15.90,50.96,828.00,835.33,163.00,289.40,8.97,112,97237
23/04/2008 14:00:00,16.20,49.74,649.00,576.73,245.00,289.75,8.86,112,97262
23/04/2008 15:00:00,15.26,53.18,505.00,534.02,202.00,291.10,8.29,112,97301
23/04/2008 16:00:00,14.31,56.62,367.00,623.39,114.00,292.45,7.71,112,97340
23/04/2008 17:00:00,13.37,60.06,185.00,542.19,62.00,293.80,7.14,112,97378
23/04/2008 18:00:00,12.48,63.91,0.00,0.00,0.00,295.17,6.65,115,97469
23/04/2008 19:00:00,11.60,67.77,0.00,-0.00,0.00,296.53,6.16,117,97559
23/04/2008 20:00:00,10.71,71.62,0.00,-0.00,0.00,297.90,5.67,119,97649
23/04/2008 21:00:00,10.53,73.80,0.00,-0.00,0.00,297.13,5.44,121,97681
23/04/2008 22:00:00,10.34,75.98,0.00,-0.00,0.00,296.37,5.22,122,97713
23/04/2008 23:00:00,10.15,78.16,0.00,-0.00,0.00,295.60,4.99,124,97746
24/04/2008 00:00:00,9.93,79.35,0.00,-0.00,0.00,295.20,4.85,126,97762
24/04/2008 01:00:00,9.70,80.55,0.00,-0.00,0.00,294.80,4.71,127,97778
24/04/2008 02:00:00,9.47,81.74,0.00,-0.00,0.00,294.40,4.57,128,97794
24/04/2008 03:00:00,9.83,80.86,0.00,-0.00,0.00,294.17,4.64,129,97833
24/04/2008 04:00:00,10.19,79.97,0.00,-0.00,0.00,293.93,4.71,131,97871
24/04/2008 05:00:00,10.56,79.09,41.00,205.77,25.00,293.70,4.79,132,97910
24/04/2008 06:00:00,12.49,72.53,223.00,588.39,69.00,293.72,4.68,131,97949
24/04/2008 07:00:00,14.42,65.97,417.00,723.15,100.00,293.73,4.57,130,97987
24/04/2008 08:00:00,16.35,59.41,602.00,815.98,116.00,293.75,4.46,128,98026
24/04/2008 09:00:00,17.43,55.52,756.00,873.06,125.00,293.65,4.23,124,98036
24/04/2008 10:00:00,18.50,51.63,870.00,923.41,121.00,293.55,4.00,119,98045
24/04/2008 11:00:00,19.57,47.74,929.00,957.05,111.00,293.45,3.77,114,98055
24/04/2008 12:00:00,19.74,47.17,914.00,920.59,131.00,294.25,3.92,110,98058
24/04/2008 13:00:00,19.91,46.61,859.00,936.29,111.00,295.05,4.08,106,98061
24/04/2008 14:00:00,20.07,46.04,736.00,880.14,117.00,295.85,4.23,102,98065
24/04/2008 15:00:00,18.98,49.12,571.00,801.39,114.00,297.08,4.12,106,98084
24/04/2008 16:00:00,17.89,52.21,382.00,699.54,96.00,298.32,4.00,109,98103
24/04/2008 17:00:00,16.80,55.29,186.00,517.27,67.00,299.55,3.89,113,98123
24/04/2008 18:00:00,15.66,57.67,2.00,0.00,2.00,301.28,3.85,117,98200
24/04/2008 19:00:00,14.53,60.04,0.00,-0.00,0.00,303.02,3.81,121,98277
24/04/2008 20:00:00,13.39,62.42,0.00,-0.00,0.00,304.75,3.77,125,98354
24/04/2008 21:00:00,12.85,65.03,0.00,-0.00,0.00,305.48,3.75,128,98377
24/04/2008 22:00:00,12.30,67.64,0.00,-0.00,0.00,306.22,3.73,131,98400
24/04/2008 23:00:00,11.75,70.25,0.00,-0.00,0.00,306.95,3.71,134,98422
25/04/2008 00:00:00,11.37,75.16,0.00,-0.00,0.00,306.67,3.43,135,98445
25/04/2008 01:00:00,10.99,80.06,0.00,-0.00,0.00,306.38,3.14,137,98467
25/04/2008 02:00:00,10.61,84.97,0.00,-0.00,0.00,306.10,2.86,139,98490
25/04/2008 03:00:00,10.88,84.64,0.00,-0.00,0.00,303.95,2.94,142,98551
25/04/2008 04:00:00,11.15,84.30,0.00,-0.00,0.00,301.80,3.03,146,98612
25/04/2008 05:00:00,11.42,83.97,44.00,230.94,25.00,299.65,3.12,149,98673
25/04/2008 06:00:00,13.15,80.53,221.00,541.35,77.00,299.37,2.84,152,98738
25/04/2008 07:00:00,14.88,77.08,412.00,671.40,115.00,299.08,2.56,155,98802
25/04/2008 08:00:00,16.61,73.64,590.00,742.51,145.00,298.80,2.28,158,98867
25/04/2008 09:00:00,17.55,71.17,702.00,663.75,220.00,298.90,1.77,156,98880
25/04/2008 10:00:00,18.49,68.70,859.00,874.36,147.00,299.00,1.26,153,98892
25/04/2008 11:00:00,19.43,66.23,918.00,905.92,141.00,299.10,0.76,151,98905
25/04/2008 12:00:00,19.49,67.59,761.00,478.10,353.00,299.58,1.22,137,98892
25/04/2008 13:00:00,19.54,68.94,637.00,316.84,383.00,300.07,1.69,123,98880
25/04/2008 14:00:00,19.59,70.30,678.00,657.17,214.00,300.55,2.15,110,98867
25/04/2008 15:00:00,18.62,71.09,410.00,235.57,275.00,300.37,2.18,110,98880
25/04/2008 16:00:00,17.66,71.87,381.00,675.06,103.00,300.18,2.22,110,98892
25/04/2008 17:00:00,16.69,72.66,189.00,518.81,68.00,300.00,2.25,110,98905
25/04/2008 18:00:00,15.64,73.52,2.00,0.00,2.00,300.77,2.66,116,98957
25/04/2008 19:00:00,14.60,74.39,0.00,-0.00,0.00,301.53,3.08,123,99008
25/04/2008 20:00:00,13.56,75.25,0.00,-0.00,0.00,302.30,3.49,130,99060
25/04/2008 21:00:00,13.18,75.24,0.00,-0.00,0.00,302.40,3.56,136,99073
25/04/2008 22:00:00,12.80,75.24,0.00,-0.00,0.00,302.50,3.64,141,99086
25/04/2008 23:00:00,12.42,75.23,0.00,-0.00,0.00,302.60,3.71,147,99099
26/04/2008 00:00:00,11.99,75.28,0.00,-0.00,0.00,301.87,3.66,148,99073
26/04/2008 01:00:00,11.55,75.33,0.00,-0.00,0.00,301.13,3.61,150,99047
26/04/2008 02:00:00,11.12,75.38,0.00,-0.00,0.00,300.40,3.56,151,99021
26/04/2008 03:00:00,11.20,75.92,0.00,-0.00,0.00,299.03,3.68,152,99050
26/04/2008 04:00:00,11.29,76.47,0.00,-0.00,0.00,297.67,3.81,154,99079
26/04/2008 05:00:00,11.38,77.01,44.00,172.98,29.00,296.30,3.93,155,99108
26/04/2008 06:00:00,13.27,70.58,202.00,370.10,102.00,296.00,3.80,156,99131
26/04/2008 07:00:00,15.16,64.16,328.00,284.58,201.00,295.70,3.67,157,99153
26/04/2008 08:00:00,17.05,57.73,523.00,477.65,235.00,295.40,3.54,158,99176
26/04/2008 09:00:00,18.14,53.78,630.00,442.75,307.00,295.02,3.35,150,99140
26/04/2008 10:00:00,19.23,49.84,849.00,825.77,174.00,294.63,3.15,142,99105
26/04/2008 11:00:00,20.31,45.89,921.00,906.33,141.00,294.25,2.95,135,99070
26/04/2008 12:00:00,20.66,44.21,930.00,956.60,111.00,293.67,3.33,124,98983
26/04/2008 13:00:00,21.01,42.54,856.00,902.57,130.00,293.08,3.71,114,98896
26/04/2008 14:00:00,21.36,40.86,726.00,818.31,146.00,292.50,4.10,104,98809
26/04/2008 15:00:00,20.17,44.15,533.00,609.50,182.00,291.93,3.91,106,98793
26/04/2008 16:00:00,18.98,47.44,393.00,730.54,90.00,291.37,3.72,107,98776
26/04/2008 17:00:00,17.79,50.73,192.00,524.58,68.00,290.80,3.53,109,98760
26/04/2008 18:00:00,16.53,52.32,3.00,0.00,3.00,293.08,3.52,116,98786
26/04/2008 19:00:00,15.28,53.91,0.00,-0.00,0.00,295.37,3.50,124,98812
26/04/2008 20:00:00,14.02,55.50,0.00,-0.00,0.00,297.65,3.49,131,98838
26/04/2008 21:00:00,13.32,57.38,0.00,-0.00,0.00,299.35,3.39,143,98828
26/04/2008 22:00:00,12.62,59.26,0.00,-0.00,0.00,301.05,3.29,155,98818
26/04/2008 23:00:00,11.92,61.14,0.00,-0.00,0.00,302.75,3.19,167,98809
27/04/2008 00:00:00,11.46,63.28,0.00,-0.00,0.00,301.68,3.13,181,98776
27/04/2008 01:00:00,11.00,65.42,0.00,-0.00,0.00,300.62,3.07,194,98744
27/04/2008 02:00:00,10.54,67.56,0.00,-0.00,0.00,299.55,3.01,208,98712
27/04/2008 03:00:00,10.74,69.64,0.00,-0.00,0.00,299.17,3.13,222,98757
27/04/2008 04:00:00,10.95,71.72,0.00,-0.00,0.00,298.78,3.26,236,98802
27/04/2008 05:00:00,11.16,73.80,56.00,329.36,26.00,298.40,3.38,250,98847
27/04/2008 06:00:00,13.67,70.38,234.00,579.63,75.00,300.07,3.36,255,98896
27/04/2008 07:00:00,16.19,66.97,428.00,715.38,106.00,301.73,3.34,260,98944
27/04/2008 08:00:00,18.70,63.55,601.00,760.10,140.00,303.40,3.32,265,98992
27/04/2008 09:00:00,19.24,63.38,759.00,843.32,141.00,306.18,2.98,268,99002
27/04/2008 10:00:00,19.78,63.21,876.00,909.24,130.00,308.97,2.63,271,99012
27/04/2008 11:00:00,20.31,63.04,934.00,940.40,122.00,311.75,2.29,273,99021
27/04/2008 12:00:00,20.29,62.66,933.00,957.06,111.00,311.83,2.19,274,98986
27/04/2008 13:00:00,20.27,62.28,858.00,903.31,129.00,311.92,2.09,275,98950
27/04/2008 14:00:00,20.25,61.90,586.00,378.10,317.00,312.00,1.99,276,98915
27/04/2008 15:00:00,19.01,66.37,229.00,10.37,223.00,311.83,2.06,275,98928
27/04/2008 16:00:00,17.77,70.85,129.00,2.39,128.00,311.67,2.12,275,98941
27/04/2008 17:00:00,16.53,75.32,104.00,41.75,94.00,311.50,2.19,275,98954
27/04/2008 18:00:00,15.20,79.16,3.00,0.00,3.00,310.75,1.96,274,98992
27/04/2008 19:00:00,13.88,82.99,0.00,-0.00,0.00,310.00,1.73,274,99031
27/04/2008 20:00:00,12.56,86.83,0.00,-0.00,0.00,309.25,1.50,273,99070
27/04/2008 21:00:00,12.08,88.27,0.00,-0.00,0.00,307.90,1.63,272,99063
27/04/2008 22:00:00,11.60,89.71,0.00,-0.00,0.00,306.55,1.75,271,99057
27/04/2008 23:00:00,11.12,91.15,0.00,-0.00,0.00,305.20,1.88,270,99050
28/04/2008 00:00:00,10.71,89.32,0.00,-0.00,0.00,304.02,1.83,266,99034
28/04/2008 01:00:00,10.29,87.49,0.00,-0.00,0.00,302.83,1.79,261,99018
28/04/2008 02:00:00,9.88,85.66,0.00,-0.00,0.00,301.65,1.75,256,99002
28/04/2008 03:00:00,10.57,83.16,0.00,-0.00,0.00,300.98,2.04,262,99005
28/04/2008 04:00:00,11.26,80.65,0.00,-0.00,0.00,300.32,2.32,267,99008
28/04/2008 05:00:00,11.95,78.15,43.00,104.85,33.00,299.65,2.61,273,99012
28/04/2008 06:00:00,13.85,70.44,148.00,97.00,121.00,299.55,2.74,277,99028
28/04/2008 07:00:00,15.75,62.74,360.00,378.96,188.00,299.45,2.88,281,99044
28/04/2008 08:00:00,17.64,55.03,513.00,426.25,253.00,299.35,3.02,286,99060
28/04/2008 09:00:00,18.16,53.88,623.00,413.03,319.00,299.20,3.02,291,99034
28/04/2008 10:00:00,18.67,52.73,749.00,519.77,321.00,299.05,3.01,297,99008
28/04/2008 11:00:00,19.18,51.58,763.00,457.14,367.00,298.90,3.01,302,98983
28/04/2008 12:00:00,18.82,50.52,401.00,22.05,382.00,297.77,3.20,316,98928
28/04/2008 13:00:00,18.46,49.45,298.00,3.71,295.00,296.63,3.39,330,98873
28/04/2008 14:00:00,18.10,48.39,226.00,0.00,226.00,295.50,3.59,344,98818
28/04/2008 15:00:00,16.86,52.61,394.00,189.20,284.00,295.10,2.93,348,98789
28/04/2008 16:00:00,15.62,56.83,393.00,694.29,101.00,294.70,2.28,352,98760
28/04/2008 17:00:00,14.38,61.05,189.00,453.38,79.00,294.30,1.63,356,98731
28/04/2008 18:00:00,13.06,66.09,3.00,0.00,3.00,293.85,1.37,358,98738
28/04/2008 19:00:00,11.75,71.13,0.00,-0.00,0.00,293.40,1.11,359,98744
28/04/2008 20:00:00,10.43,76.17,0.00,-0.00,0.00,292.95,0.86,0,98751
28/04/2008 21:00:00,10.04,77.23,0.00,-0.00,0.00,295.50,0.78,2,98709
28/04/2008 22:00:00,9.64,78.29,0.00,-0.00,0.00,298.05,0.70,3,98667
28/04/2008 23:00:00,9.24,79.35,0.00,-0.00,0.00,300.60,0.62,4,98625
29/04/2008 00:00:00,9.07,75.85,0.00,-0.00,0.00,298.40,0.65,6,98541
29/04/2008 01:00:00,8.90,72.36,0.00,-0.00,0.00,296.20,0.68,8,98458
29/04/2008 02:00:00,8.73,68.86,0.00,-0.00,0.00,294.00,0.70,10,98374
29/04/2008 03:00:00,9.48,69.77,0.00,-0.00,0.00,294.43,0.87,7,98348
29/04/2008 04:00:00,10.23,70.69,0.00,-0.00,0.00,294.87,1.04,4,98322
29/04/2008 05:00:00,10.99,71.60,37.00,50.21,32.00,295.30,1.21,2,98296
29/04/2008 06:00:00,12.62,65.46,154.00,109.81,123.00,296.58,2.06,360,98267
29/04/2008 07:00:00,14.26,59.31,308.00,203.26,215.00,297.87,2.90,358,98238
29/04/2008 08:00:00,15.89,53.17,346.00,81.52,296.00,299.15,3.74,357,98209
29/04/2008 09:00:00,16.26,53.13,310.00,12.18,301.00,302.25,4.23,356,98164
29/04/2008 10:00:00,16.63,53.09,192.00,0.00,192.00,305.35,4.72,355,98119
29/04/2008 11:00:00,17.00,53.05,349.00,6.90,343.00,308.45,5.21,355,98074
29/04/2008 12:00:00,16.49,55.19,382.00,16.20,368.00,315.57,5.09,357,98039
29/04/2008 13:00:00,15.98,57.33,132.00,0.00,132.00,322.68,4.96,359,98003
29/04/2008 14:00:00,15.47,59.47,174.00,0.00,174.00,329.80,4.83,1,97968
29/04/2008 15:00:00,14.29,67.06,187.00,1.71,186.00,331.55,4.06,2,97916
29/04/2008 16:00:00,13.12,74.65,35.00,0.00,35.00,333.30,3.30,4,97865
29/04/2008 17:00:00,11.94,82.24,60.00,0.00,60.00,335.05,2.54,5,97813
29/04/2008 18:00:00,11.52,86.22,3.00,0.00,3.00,336.97,2.41,12,97804
29/04/2008 19:00:00,11.11,90.19,0.00,-0.00,0.00,338.88,2.29,19,97794
29/04/2008 20:00:00,10.70,94.17,0.00,-0.00,0.00,340.80,2.17,26,97784
29/04/2008 21:00:00,10.55,95.70,0.00,-0.00,0.00,346.38,2.19,47,97713
29/04/2008 22:00:00,10.40,97.23,0.00,-0.00,0.00,351.97,2.21,68,97643
29/04/2008 23:00:00,10.25,98.76,0.00,-0.00,0.00,357.55,2.23,88,97572
30/04/2008 00:00:00,9.34,96.03,0.00,-0.00,0.00,356.47,2.14,102,97565
30/04/2008 01:00:00,8.43,93.30,0.00,-0.00,0.00,355.38,2.05,116,97559
30/04/2008 02:00:00,7.52,90.57,0.00,-0.00,0.00,354.30,1.96,130,97552
30/04/2008 03:00:00,7.74,90.33,0.00,-0.00,0.00,341.97,2.55,131,97520
30/04/2008 04:00:00,7.96,90.10,0.00,-0.00,0.00,329.63,3.14,132,97488
30/04/2008 05:00:00,8.18,89.86,60.00,241.04,35.00,317.30,3.74,134,97456
30/04/2008 06:00:00,10.06,82.02,244.00,569.58,81.00,309.92,3.76,132,97433
30/04/2008 07:00:00,11.94,74.19,433.00,683.09,118.00,302.53,3.78,130,97411
30/04/2008 08:00:00,13.82,66.35,609.00,749.17,147.00,295.15,3.81,128,97388
